"","ensembl_gene_id_version","external_gene_name","ensembl_gene_id"
"32744","ENSG00000287227.1","","ENSG00000287227"
"32745","ENSG00000287231.1","","ENSG00000287231"
"32746","ENSG00000287233.1","","ENSG00000287233"
"32747","ENSG00000287234.1","","ENSG00000287234"
"32748","ENSG00000287235.1","","ENSG00000287235"
"32749","ENSG00000287246.1","","ENSG00000287246"
"32750","ENSG00000287261.3","HPS1-AS1","ENSG00000287261"
"32751","ENSG00000287277.1","","ENSG00000287277"
"32752","ENSG00000287278.1","","ENSG00000287278"
"32753","ENSG00000287302.1","","ENSG00000287302"
"32754","ENSG00000287306.1","","ENSG00000287306"
"32755","ENSG00000287309.1","","ENSG00000287309"
"32756","ENSG00000287312.1","","ENSG00000287312"
"32757","ENSG00000287326.1","","ENSG00000287326"
"32758","ENSG00000287327.1","","ENSG00000287327"
"32759","ENSG00000287333.1","","ENSG00000287333"
"32760","ENSG00000287358.1","","ENSG00000287358"
"32761","ENSG00000287361.1","","ENSG00000287361"
"32762","ENSG00000287373.1","","ENSG00000287373"
"32763","ENSG00000287402.1","","ENSG00000287402"
"32764","ENSG00000287419.1","","ENSG00000287419"
"32765","ENSG00000287420.1","","ENSG00000287420"
"32766","ENSG00000287427.1","","ENSG00000287427"
"32767","ENSG00000287428.1","","ENSG00000287428"
"32768","ENSG00000287466.1","","ENSG00000287466"
"32769","ENSG00000287475.1","","ENSG00000287475"
"32770","ENSG00000287484.1","","ENSG00000287484"
"32771","ENSG00000287528.1","","ENSG00000287528"
"32772","ENSG00000287548.1","","ENSG00000287548"
"32773","ENSG00000287560.1","","ENSG00000287560"
"32774","ENSG00000287564.2","","ENSG00000287564"
"32775","ENSG00000287566.1","","ENSG00000287566"
"32776","ENSG00000287609.1","","ENSG00000287609"
"32777","ENSG00000287613.1","","ENSG00000287613"
"32778","ENSG00000287653.1","","ENSG00000287653"
"32779","ENSG00000287655.1","","ENSG00000287655"
"32780","ENSG00000287732.1","","ENSG00000287732"
"32781","ENSG00000287750.3","LINC03026","ENSG00000287750"
"32782","ENSG00000287768.1","","ENSG00000287768"
"32783","ENSG00000287769.1","","ENSG00000287769"
"32784","ENSG00000287779.1","","ENSG00000287779"
"32785","ENSG00000287782.1","","ENSG00000287782"
"32786","ENSG00000287848.1","","ENSG00000287848"
"32787","ENSG00000287852.1","","ENSG00000287852"
"32788","ENSG00000287857.1","","ENSG00000287857"
"32789","ENSG00000287898.1","","ENSG00000287898"
"32790","ENSG00000287901.1","","ENSG00000287901"
"32791","ENSG00000287906.1","","ENSG00000287906"
"32792","ENSG00000287925.1","","ENSG00000287925"
"32793","ENSG00000287930.1","","ENSG00000287930"
"32794","ENSG00000287935.1","","ENSG00000287935"
"32795","ENSG00000287936.1","","ENSG00000287936"
"32796","ENSG00000287945.1","","ENSG00000287945"
"32797","ENSG00000287955.1","","ENSG00000287955"
"32798","ENSG00000287962.1","","ENSG00000287962"
"32799","ENSG00000287969.1","","ENSG00000287969"
"32800","ENSG00000287997.1","EBF3-AS1","ENSG00000287997"
"32801","ENSG00000288011.1","","ENSG00000288011"
"32802","ENSG00000288023.1","","ENSG00000288023"
"32803","ENSG00000288033.1","","ENSG00000288033"
"32804","ENSG00000288052.1","","ENSG00000288052"
"32805","ENSG00000288062.1","","ENSG00000288062"
"32806","ENSG00000288090.1","","ENSG00000288090"
"32807","ENSG00000288107.1","","ENSG00000288107"
"32808","ENSG00000288172.1","","ENSG00000288172"
"32809","ENSG00000288218.1","","ENSG00000288218"
"32810","ENSG00000288234.1","","ENSG00000288234"
"32811","ENSG00000288271.1","","ENSG00000288271"
"32812","ENSG00000288526.1","","ENSG00000288526"
"32813","ENSG00000288537.1","","ENSG00000288537"
"32814","ENSG00000288559.1","","ENSG00000288559"
"32815","ENSG00000288566.1","","ENSG00000288566"
"32816","ENSG00000288570.1","","ENSG00000288570"
"32817","ENSG00000288575.1","","ENSG00000288575"
"32818","ENSG00000288603.1","SNORA74C-2","ENSG00000288603"
"32819","ENSG00000288657.1","","ENSG00000288657"
"32820","ENSG00000288675.1","PANO1","ENSG00000288675"
"32821","ENSG00000288681.1","","ENSG00000288681"
"32822","ENSG00000288701.1","PRRC2B","ENSG00000288701"
"32823","ENSG00000288727.2","","ENSG00000288727"
"32824","ENSG00000288755.1","","ENSG00000288755"
"32825","ENSG00000288757.1","","ENSG00000288757"
"32826","ENSG00000288771.2","","ENSG00000288771"
"32827","ENSG00000288823.1","","ENSG00000288823"
"32828","ENSG00000288841.1","","ENSG00000288841"
"32829","ENSG00000288844.1","","ENSG00000288844"
"32830","ENSG00000288865.1","","ENSG00000288865"
"32831","ENSG00000288873.2","","ENSG00000288873"
"32832","ENSG00000288874.2","","ENSG00000288874"
"32833","ENSG00000288875.2","","ENSG00000288875"
"32834","ENSG00000288893.1","","ENSG00000288893"
"32835","ENSG00000288903.1","","ENSG00000288903"
"32836","ENSG00000288915.1","","ENSG00000288915"
"32837","ENSG00000288918.1","","ENSG00000288918"
"32838","ENSG00000288922.2","","ENSG00000288922"
"32839","ENSG00000288924.1","","ENSG00000288924"
"32840","ENSG00000288933.2","","ENSG00000288933"
"32841","ENSG00000288938.1","","ENSG00000288938"
"32842","ENSG00000288956.2","","ENSG00000288956"
"32843","ENSG00000288968.1","","ENSG00000288968"
"32844","ENSG00000288987.1","","ENSG00000288987"
"32845","ENSG00000288989.2","","ENSG00000288989"
"32846","ENSG00000288995.1","","ENSG00000288995"
"32847","ENSG00000289000.1","","ENSG00000289000"
"32848","ENSG00000289031.1","","ENSG00000289031"
"32849","ENSG00000289039.1","","ENSG00000289039"
"32850","ENSG00000289051.1","","ENSG00000289051"
"32851","ENSG00000289079.1","","ENSG00000289079"
"32852","ENSG00000289087.1","","ENSG00000289087"
"32853","ENSG00000289092.1","","ENSG00000289092"
"32854","ENSG00000289116.1","","ENSG00000289116"
"32855","ENSG00000289123.2","","ENSG00000289123"
"32856","ENSG00000289126.2","","ENSG00000289126"
"32857","ENSG00000289143.1","","ENSG00000289143"
"32858","ENSG00000289150.1","","ENSG00000289150"
"32859","ENSG00000289158.1","","ENSG00000289158"
"32860","ENSG00000289159.2","","ENSG00000289159"
"32861","ENSG00000289163.1","","ENSG00000289163"
"32862","ENSG00000289166.1","","ENSG00000289166"
"32863","ENSG00000289188.1","","ENSG00000289188"
"32864","ENSG00000289193.2","","ENSG00000289193"
"32865","ENSG00000289214.1","","ENSG00000289214"
"32866","ENSG00000289220.1","","ENSG00000289220"
"32867","ENSG00000289226.2","","ENSG00000289226"
"32868","ENSG00000289227.1","","ENSG00000289227"
"32869","ENSG00000289228.2","","ENSG00000289228"
"32870","ENSG00000289239.2","","ENSG00000289239"
"32871","ENSG00000289258.1","","ENSG00000289258"
"32872","ENSG00000289266.1","","ENSG00000289266"
"32873","ENSG00000289270.1","","ENSG00000289270"
"32874","ENSG00000289280.2","","ENSG00000289280"
"32875","ENSG00000289285.1","","ENSG00000289285"
"32876","ENSG00000289299.1","","ENSG00000289299"
"32877","ENSG00000289301.2","","ENSG00000289301"
"32878","ENSG00000289325.1","","ENSG00000289325"
"32879","ENSG00000289328.1","","ENSG00000289328"
"32880","ENSG00000289350.1","","ENSG00000289350"
"32881","ENSG00000289356.1","","ENSG00000289356"
"32882","ENSG00000289362.1","","ENSG00000289362"
"32883","ENSG00000289363.1","","ENSG00000289363"
"32884","ENSG00000289386.2","","ENSG00000289386"
"32885","ENSG00000289395.2","","ENSG00000289395"
"32886","ENSG00000289400.2","","ENSG00000289400"
"32887","ENSG00000289412.2","","ENSG00000289412"
"32888","ENSG00000289427.1","","ENSG00000289427"
"32889","ENSG00000289440.1","","ENSG00000289440"
"32890","ENSG00000289441.1","","ENSG00000289441"
"32891","ENSG00000289444.1","","ENSG00000289444"
"32892","ENSG00000289459.1","","ENSG00000289459"
"32893","ENSG00000289468.1","","ENSG00000289468"
"32894","ENSG00000289487.1","","ENSG00000289487"
"32895","ENSG00000289499.2","","ENSG00000289499"
"32896","ENSG00000289506.2","","ENSG00000289506"
"32897","ENSG00000289512.2","","ENSG00000289512"
"32898","ENSG00000289518.1","","ENSG00000289518"
"32899","ENSG00000289526.2","","ENSG00000289526"
"32900","ENSG00000289527.1","","ENSG00000289527"
"32901","ENSG00000289528.1","","ENSG00000289528"
"32902","ENSG00000289580.1","","ENSG00000289580"
"32903","ENSG00000289585.2","","ENSG00000289585"
"32904","ENSG00000289592.2","","ENSG00000289592"
"32905","ENSG00000289597.1","","ENSG00000289597"
"32906","ENSG00000289607.2","","ENSG00000289607"
"32907","ENSG00000289616.2","","ENSG00000289616"
"32908","ENSG00000289633.1","","ENSG00000289633"
"32909","ENSG00000289636.1","","ENSG00000289636"
"32910","ENSG00000289701.1","","ENSG00000289701"
"32911","ENSG00000289714.1","","ENSG00000289714"
"32912","ENSG00000289735.1","","ENSG00000289735"
"32913","ENSG00000289736.1","","ENSG00000289736"
"32914","ENSG00000289738.1","","ENSG00000289738"
"32915","ENSG00000289739.1","","ENSG00000289739"
"32916","ENSG00000289744.1","","ENSG00000289744"
"32917","ENSG00000289745.1","","ENSG00000289745"
"32918","ENSG00000289758.1","","ENSG00000289758"
"32919","ENSG00000289834.1","","ENSG00000289834"
"32920","ENSG00000289874.1","","ENSG00000289874"
"32921","ENSG00000289882.1","","ENSG00000289882"
"32922","ENSG00000289892.1","","ENSG00000289892"
"32923","ENSG00000289897.1","","ENSG00000289897"
"32924","ENSG00000289898.1","","ENSG00000289898"
"32925","ENSG00000289919.1","","ENSG00000289919"
"32926","ENSG00000289920.1","","ENSG00000289920"
"32927","ENSG00000289933.1","","ENSG00000289933"
"32928","ENSG00000289934.1","","ENSG00000289934"
"32929","ENSG00000289944.1","","ENSG00000289944"
"32930","ENSG00000289952.1","","ENSG00000289952"
"32931","ENSG00000289954.1","","ENSG00000289954"
"32932","ENSG00000289966.1","","ENSG00000289966"
"32933","ENSG00000289972.1","","ENSG00000289972"
"32934","ENSG00000289976.1","","ENSG00000289976"
"32935","ENSG00000289987.1","","ENSG00000289987"
"32936","ENSG00000289989.1","","ENSG00000289989"
"32937","ENSG00000289993.1","","ENSG00000289993"
"32938","ENSG00000289994.1","","ENSG00000289994"
"32939","ENSG00000289997.1","","ENSG00000289997"
"32940","ENSG00000290014.1","","ENSG00000290014"
"32941","ENSG00000290075.1","","ENSG00000290075"
"32942","ENSG00000290083.1","","ENSG00000290083"
"32943","ENSG00000290098.1","","ENSG00000290098"
"32944","ENSG00000290423.1","","ENSG00000290423"
"32945","ENSG00000290434.1","","ENSG00000290434"
"32946","ENSG00000290439.1","HSD17B7P2","ENSG00000290439"
"32947","ENSG00000290444.1","FAM238A","ENSG00000290444"
"32948","ENSG00000290445.1","CCNYL2","ENSG00000290445"
"32949","ENSG00000290453.1","","ENSG00000290453"
"32950","ENSG00000290458.1","","ENSG00000290458"
"32951","ENSG00000290460.1","","ENSG00000290460"
"32952","ENSG00000290529.1","","ENSG00000290529"
"32953","ENSG00000290535.1","","ENSG00000290535"
"32954","ENSG00000290551.1","","ENSG00000290551"
"32955","ENSG00000290585.1","","ENSG00000290585"
"32956","ENSG00000290588.1","","ENSG00000290588"
"32957","ENSG00000290644.1","","ENSG00000290644"
"32958","ENSG00000290645.1","","ENSG00000290645"
"32959","ENSG00000290647.1","","ENSG00000290647"
"32960","ENSG00000290648.1","","ENSG00000290648"
"32961","ENSG00000290649.1","OR51H1","ENSG00000290649"
"32962","ENSG00000290650.1","","ENSG00000290650"
"32963","ENSG00000290651.1","","ENSG00000290651"
"32964","ENSG00000290652.1","","ENSG00000290652"
"32965","ENSG00000290653.1","","ENSG00000290653"
"32966","ENSG00000290685.1","","ENSG00000290685"
"32967","ENSG00000290706.1","FAM238C","ENSG00000290706"
"32968","ENSG00000290737.1","","ENSG00000290737"
"32969","ENSG00000290741.1","SAA3P","ENSG00000290741"
"32970","ENSG00000290742.1","SLC25A51P4","ENSG00000290742"
"32971","ENSG00000290757.1","CTSL3P","ENSG00000290757"
"32972","ENSG00000290765.1","","ENSG00000290765"
"32973","ENSG00000290769.1","","ENSG00000290769"
"32974","ENSG00000290770.1","MFSD14CP","ENSG00000290770"
"32975","ENSG00000290779.1","FAM25EP","ENSG00000290779"
"32976","ENSG00000290780.1","","ENSG00000290780"
"32977","ENSG00000290782.1","CFL1P1","ENSG00000290782"
"32978","ENSG00000290801.1","","ENSG00000290801"
"32979","ENSG00000290809.1","","ENSG00000290809"
"32980","ENSG00000290837.1","LRRC37A5P","ENSG00000290837"
"32981","ENSG00000290843.1","","ENSG00000290843"
"32982","ENSG00000290874.1","CTSLP2","ENSG00000290874"
"32983","ENSG00000290875.1","GLUD1P2","ENSG00000290875"
"32984","ENSG00000290881.1","","ENSG00000290881"
"32985","ENSG00000290882.1","","ENSG00000290882"
"32986","ENSG00000290883.1","","ENSG00000290883"
"32987","ENSG00000290887.1","","ENSG00000290887"
"32988","ENSG00000290889.1","","ENSG00000290889"
"32989","ENSG00000290898.1","AGAP12P","ENSG00000290898"
"32990","ENSG00000290899.1","","ENSG00000290899"
"32991","ENSG00000290913.1","","ENSG00000290913"
"32992","ENSG00000290921.1","","ENSG00000290921"
"32993","ENSG00000290924.1","","ENSG00000290924"
"32994","ENSG00000290952.1","","ENSG00000290952"
"32995","ENSG00000290956.1","FAM21EP","ENSG00000290956"
"32996","ENSG00000290957.1","","ENSG00000290957"
"32997","ENSG00000290960.1","","ENSG00000290960"
"32998","ENSG00000290962.1","TRPC2","ENSG00000290962"
"32999","ENSG00000291043.1","GLUD1P3","ENSG00000291043"
"33000","ENSG00000291045.1","","ENSG00000291045"
"33001","ENSG00000291056.1","SEPTIN7P9","ENSG00000291056"
"33002","ENSG00000291065.1","","ENSG00000291065"
"33003","ENSG00000291069.1","BMS1P1","ENSG00000291069"
"33004","ENSG00000291093.1","SVIL-AS1","ENSG00000291093"
"33005","ENSG00000291143.1","","ENSG00000291143"
"33006","ENSG00000291144.1","","ENSG00000291144"
"33007","ENSG00000291168.1","","ENSG00000291168"
"33008","ENSG00000291169.1","","ENSG00000291169"
"33009","ENSG00000291172.1","SPATA31D5P","ENSG00000291172"
"33010","ENSG00000291288.1","","ENSG00000291288"
"33011","ENSG00000291294.1","","ENSG00000291294"
"33012","ENSG00000002016.18","RAD52","ENSG00000002016"
"33013","ENSG00000002330.14","BAD","ENSG00000002330"
"33014","ENSG00000003056.8","M6PR","ENSG00000003056"
"33015","ENSG00000004478.8","FKBP4","ENSG00000004478"
"33016","ENSG00000004700.16","RECQL","ENSG00000004700"
"33017","ENSG00000005175.10","RPAP3","ENSG00000005175"
"33018","ENSG00000006118.15","TMEM132A","ENSG00000006118"
"33019","ENSG00000006534.17","ALDH3B1","ENSG00000006534"
"33020","ENSG00000006831.10","ADIPOR2","ENSG00000006831"
"33021","ENSG00000008323.16","PLEKHG6","ENSG00000008323"
"33022","ENSG00000008394.13","MGST1","ENSG00000008394"
"33023","ENSG00000010219.14","DYRK4","ENSG00000010219"
"33024","ENSG00000010278.15","CD9","ENSG00000010278"
"33025","ENSG00000010292.13","NCAPD2","ENSG00000010292"
"33026","ENSG00000010295.20","IFFO1","ENSG00000010295"
"33027","ENSG00000010379.16","SLC6A13","ENSG00000010379"
"33028","ENSG00000010610.10","CD4","ENSG00000010610"
"33029","ENSG00000010626.15","LRRC23","ENSG00000010626"
"33030","ENSG00000011105.14","TSPAN9","ENSG00000011105"
"33031","ENSG00000011347.10","SYT7","ENSG00000011347"
"33032","ENSG00000011465.18","DCN","ENSG00000011465"
"33033","ENSG00000012504.15","NR1H4","ENSG00000012504"
"33034","ENSG00000012822.16","CALCOCO1","ENSG00000012822"
"33035","ENSG00000013573.17","DDX11","ENSG00000013573"
"33036","ENSG00000013583.10","HEBP1","ENSG00000013583"
"33037","ENSG00000013725.14","CD6","ENSG00000013725"
"33038","ENSG00000014216.16","CAPN1","ENSG00000014216"
"33039","ENSG00000015153.15","YAF2","ENSG00000015153"
"33040","ENSG00000018236.15","CNTN1","ENSG00000018236"
"33041","ENSG00000019102.12","VSIG2","ENSG00000019102"
"33042","ENSG00000019144.20","PHLDB1","ENSG00000019144"
"33043","ENSG00000019485.14","PRDM11","ENSG00000019485"
"33044","ENSG00000019505.8","SYT13","ENSG00000019505"
"33045","ENSG00000020922.13","MRE11","ENSG00000020922"
"33046","ENSG00000021300.14","PLEKHB1","ENSG00000021300"
"33047","ENSG00000023171.20","GRAMD1B","ENSG00000023171"
"33048","ENSG00000023697.13","DERA","ENSG00000023697"
"33049","ENSG00000023734.11","STRAP","ENSG00000023734"
"33050","ENSG00000025423.11","HSD17B6","ENSG00000025423"
"33051","ENSG00000025434.19","NR1H3","ENSG00000025434"
"33052","ENSG00000028203.19","VEZT","ENSG00000028203"
"33053","ENSG00000029153.15","BMAL2","ENSG00000029153"
"33054","ENSG00000030066.14","NUP160","ENSG00000030066"
"33055","ENSG00000033327.13","GAB2","ENSG00000033327"
"33056","ENSG00000036672.16","USP2","ENSG00000036672"
"33057","ENSG00000037897.17","METTL1","ENSG00000037897"
"33058","ENSG00000037965.6","HOXC8","ENSG00000037965"
"33059","ENSG00000042429.12","MED17","ENSG00000042429"
"33060","ENSG00000043039.7","BARX2","ENSG00000043039"
"33061","ENSG00000047621.12","C12orf4","ENSG00000047621"
"33062","ENSG00000048028.12","USP28","ENSG00000048028"
"33063","ENSG00000048540.16","LMO3","ENSG00000048540"
"33064","ENSG00000048649.14","RSF1","ENSG00000048649"
"33065","ENSG00000049130.16","KITLG","ENSG00000049130"
"33066","ENSG00000050405.14","LIMA1","ENSG00000050405"
"33067","ENSG00000050426.16","LETMD1","ENSG00000050426"
"33068","ENSG00000050438.17","SLC4A8","ENSG00000050438"
"33069","ENSG00000052841.16","TTC17","ENSG00000052841"
"33070","ENSG00000052850.8","ALX4","ENSG00000052850"
"33071","ENSG00000053702.15","NRIP2","ENSG00000053702"
"33072","ENSG00000054938.17","CHRDL2","ENSG00000054938"
"33073","ENSG00000054965.11","FAM168A","ENSG00000054965"
"33074","ENSG00000054967.13","RELT","ENSG00000054967"
"33075","ENSG00000057704.13","TMCC3","ENSG00000057704"
"33076","ENSG00000058272.19","PPP1R12A","ENSG00000058272"
"33077","ENSG00000059758.8","CDK17","ENSG00000059758"
"33078","ENSG00000060138.13","YBX3","ENSG00000060138"
"33079","ENSG00000060140.9","STYK1","ENSG00000060140"
"33080","ENSG00000060237.19","WNK1","ENSG00000060237"
"33081","ENSG00000060982.15","BCAT1","ENSG00000060982"
"33082","ENSG00000061273.18","HDAC7","ENSG00000061273"
"33083","ENSG00000061794.13","MRPS35","ENSG00000061794"
"33084","ENSG00000061987.16","MON2","ENSG00000061987"
"33085","ENSG00000062282.15","DGAT2","ENSG00000062282"
"33086","ENSG00000062485.19","CS","ENSG00000062485"
"33087","ENSG00000063046.18","EIF4B","ENSG00000063046"
"33088","ENSG00000064102.15","INTS13","ENSG00000064102"
"33089","ENSG00000064115.11","TM7SF3","ENSG00000064115"
"33090","ENSG00000064199.7","SPA17","ENSG00000064199"
"33091","ENSG00000064309.16","CDON","ENSG00000064309"
"33092","ENSG00000064763.12","FAR2","ENSG00000064763"
"33093","ENSG00000065357.20","DGKA","ENSG00000065357"
"33094","ENSG00000065361.17","ERBB3","ENSG00000065361"
"33095","ENSG00000065970.9","FOXJ2","ENSG00000065970"
"33096","ENSG00000066084.13","DIP2B","ENSG00000066084"
"33097","ENSG00000066117.15","SMARCD1","ENSG00000066117"
"33098","ENSG00000067182.9","TNFRSF1A","ENSG00000067182"
"33099","ENSG00000067715.15","SYT1","ENSG00000067715"
"33100","ENSG00000067798.16","NAV3","ENSG00000067798"
"33101","ENSG00000068831.19","RASGRP2","ENSG00000068831"
"33102","ENSG00000068971.14","PPP2R5B","ENSG00000068971"
"33103","ENSG00000068976.14","PYGM","ENSG00000068976"
"33104","ENSG00000069431.14","ABCC9","ENSG00000069431"
"33105","ENSG00000069482.7","GAL","ENSG00000069482"
"33106","ENSG00000069493.15","CLEC2D","ENSG00000069493"
"33107","ENSG00000070018.9","LRP6","ENSG00000070018"
"33108","ENSG00000070019.5","GUCY2C","ENSG00000070019"
"33109","ENSG00000070961.17","ATP2B1","ENSG00000070961"
"33110","ENSG00000071203.9","MS4A12","ENSG00000071203"
"33111","ENSG00000072041.18","SLC6A15","ENSG00000072041"
"33112","ENSG00000072657.10","TRHDE","ENSG00000072657"
"33113","ENSG00000073614.13","KDM5A","ENSG00000073614"
"33114","ENSG00000073921.18","PICALM","ENSG00000073921"
"33115","ENSG00000074201.9","CLNS1A","ENSG00000074201"
"33116","ENSG00000074527.13","NTN4","ENSG00000074527"
"33117","ENSG00000075089.10","ACTR6","ENSG00000075089"
"33118","ENSG00000075239.14","ACAT1","ENSG00000075239"
"33119","ENSG00000075388.4","FGF4","ENSG00000075388"
"33120","ENSG00000075415.15","SLC25A3","ENSG00000075415"
"33121","ENSG00000076043.11","REXO2","ENSG00000076043"
"33122","ENSG00000076053.12","RBM7","ENSG00000076053"
"33123","ENSG00000076108.12","BAZ2A","ENSG00000076108"
"33124","ENSG00000076706.17","MCAM","ENSG00000076706"
"33125","ENSG00000077458.13","FAM76B","ENSG00000077458"
"33126","ENSG00000077498.9","TYR","ENSG00000077498"
"33127","ENSG00000077514.9","POLD3","ENSG00000077514"
"33128","ENSG00000077616.11","NAALAD2","ENSG00000077616"
"33129","ENSG00000078124.13","ACER3","ENSG00000078124"
"33130","ENSG00000078237.7","TIGAR","ENSG00000078237"
"33131","ENSG00000078246.17","TULP3","ENSG00000078246"
"33132","ENSG00000079337.16","RAPGEF3","ENSG00000079337"
"33133","ENSG00000080371.6","RAB21","ENSG00000080371"
"33134","ENSG00000080854.16","IGSF9B","ENSG00000080854"
"33135","ENSG00000082175.16","PGR","ENSG00000082175"
"33136","ENSG00000082805.21","ERC1","ENSG00000082805"
"33137","ENSG00000083782.8","EPYC","ENSG00000083782"
"33138","ENSG00000084110.11","HAL","ENSG00000084110"
"33139","ENSG00000084207.18","GSTP1","ENSG00000084207"
"33140","ENSG00000084234.18","APLP2","ENSG00000084234"
"33141","ENSG00000084444.14","FAM234B","ENSG00000084444"
"33142","ENSG00000084453.17","SLCO1A2","ENSG00000084453"
"33143","ENSG00000084463.8","WBP11","ENSG00000084463"
"33144","ENSG00000085117.12","CD82","ENSG00000085117"
"33145","ENSG00000085733.16","CTTN","ENSG00000085733"
"33146","ENSG00000085741.14","WNT11","ENSG00000085741"
"33147","ENSG00000086205.18","FOLH1","ENSG00000086205"
"33148","ENSG00000086827.9","ZW10","ENSG00000086827"
"33149","ENSG00000086848.15","ALG9","ENSG00000086848"
"33150","ENSG00000086991.13","NOX4","ENSG00000086991"
"33151","ENSG00000087053.20","MTMR2","ENSG00000087053"
"33152","ENSG00000087365.16","SF3B2","ENSG00000087365"
"33153","ENSG00000087448.11","KLHL42","ENSG00000087448"
"33154","ENSG00000087470.21","DNM1L","ENSG00000087470"
"33155","ENSG00000087494.16","PTHLH","ENSG00000087494"
"33156","ENSG00000087502.19","ERGIC2","ENSG00000087502"
"33157","ENSG00000087884.16","AAMDC","ENSG00000087884"
"33158","ENSG00000089597.18","GANAB","ENSG00000089597"
"33159","ENSG00000089692.9","LAG3","ENSG00000089692"
